Date: Week,Product,Product → Target DPCI,Product → Muffin Product Line,Sales Dollars,Sales Units,Stores Scanning,PODs Scanning,Promo Sales Dollars,Promo Sales Units
"Jan 11, 2026 - Jan 17, 2026",Berry Banana Blast 4 Pack,211-34-0239,Smoothie Pouches,"$11,643.59 ","1,073",420,420,"$11,388.15 ","1,050"
"Jan 11, 2026 - Jan 17, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,"$41,560.34 ","9,629",882,882,"$24,985.36 ","6,290"
"Jan 11, 2026 - Jan 17, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,"$42,031.91 ","7,681","1,588","1,588","$18,420.69 ","3,724"
"Jan 11, 2026 - Jan 17, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,"$50,163.53 ","6,203","1,327","1,327","$35,367.29 ","4,709"
"Jan 11, 2026 - Jan 17, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,"$40,077.14 ","7,308","1,585","1,585","$17,042.18 ","3,451"
"Jan 11, 2026 - Jan 17, 2026",Green Dream,211-34-0232,Smoothie Pouches,"$20,758.68 ","7,744","1,538","1,538","$14,543.80 ","5,908"
"Jan 11, 2026 - Jan 17, 2026",Green Dream 4 Pack,211-34-0240,Smoothie Pouches,"$2,734.57 ",252,149,149,"$2,691.01 ",247
"Jan 11, 2026 - Jan 17, 2026",Kale Apple Puffs,007-10-2035,Toddler Snack,"$72,273.78 ","16,198","1,725","1,725","$33,660.59 ","8,449"
"Jan 11, 2026 - Jan 17, 2026",Mac & Cheesy Veggie Loops,071-06-0658,BFY Snacks,"$4,349.02 ",816,386,386,"$2,133.50 ",434
"Jan 11, 2026 - Jan 17, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,"$78,365.28 ","9,483","1,569","1,569","$48,910.81 ","6,508"
"Jan 11, 2026 - Jan 17, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,"$44,521.15 ","8,137","1,656","1,656","$13,335.44 ","2,702"
"Jan 11, 2026 - Jan 17, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,"$3,034.02 ","1,172",198,198,"$2,478.89 ","1,010"
"Jan 11, 2026 - Jan 17, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,"$4,315.62 ",819,385,385,"$2,301.60 ",467
"Jan 11, 2026 - Jan 17, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,"$25,671.39 ","9,183","1,557","1,557","$15,199.52 ","6,151"
"Jan 11, 2026 - Jan 17, 2026",Strawberry Banana Shake 4 Pack ,211-34-0238,Smoothie Pouches,"$35,668.05 ","3,269","1,220","1,220","$34,254.60 ","3,149"
"Jan 11, 2026 - Jan 17, 2026",Strawberry Bananza YoGo,284-10-1821,YOGO,"$3,622.89 ","1,358",338,338,"$2,730.83 ","1,100"
"Jan 11, 2026 - Jan 17, 2026",Strawberry Bananza YoGos – 4 Pack,284-10-4983,YOGO,"$40,904.26 ","4,200","1,286","1,286","$40,968.15 ","4,205"
"Jan 11, 2026 - Jan 17, 2026",Super Chicken Dippers ,270-02-0128,Kids Meals,"$65,018.71 ","7,919","1,600","1,600","$41,704.51 ","5,562"
"Jan 11, 2026 - Jan 17, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,"$5,483.63 ","2,125",454,454,"$4,545.47 ","1,845"
"Jan 11, 2026 - Jan 17, 2026",Tropical Mango Twist YoGo,284-10-0310,YOGO,"$2,414.66 ",923,257,257,"$1,948.12 ",788
"Jan 18, 2026 - Jan 24, 2026",Apple Berry,284-10-4013,YOGO,$3.49 ,1,1,1,$0.00 ,0
"Jan 18, 2026 - Jan 24, 2026",Apple Berry Blast YoGos – 4 Pack,284-10-8661,YOGO,"$40,210.35 ","4,076","1,286","1,286","$24,431.16 ","2,746"
"Jan 18, 2026 - Jan 24, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,"$33,407.14 ","6,131","1,508","1,508","$15,167.05 ","3,072"
"Jan 18, 2026 - Jan 24, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,"$68,425.19 ","15,174","1,749","1,749","$26,754.54 ","6,734"
"Jan 18, 2026 - Jan 24, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,"$23,023.89 ","7,964","1,470","1,470","$13,407.66 ","5,179"
"Jan 18, 2026 - Jan 24, 2026",Berry Banana Blast 4 Pack,211-34-0239,Smoothie Pouches,"$14,030.52 ","1,392",454,454,"$7,687.67 ",854
"Jan 18, 2026 - Jan 24, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,"$39,619.77 ","9,222",878,878,"$24,353.34 ","6,144"
"Jan 18, 2026 - Jan 24, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,"$44,411.54 ","8,086","1,573","1,573","$18,246.65 ","3,697"
"Jan 18, 2026 - Jan 24, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,"$52,627.11 ","6,539","1,338","1,338","$35,313.29 ","4,789"
"Jan 18, 2026 - Jan 24, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,"$41,619.92 ","7,542","1,576","1,576","$16,087.35 ","3,256"
"Jan 18, 2026 - Jan 24, 2026",Green Dream,211-34-0232,Smoothie Pouches,"$18,893.82 ","6,581","1,445","1,445","$11,668.77 ","4,491"
"Jan 18, 2026 - Jan 24, 2026",Green Dream 4 Pack,211-34-0240,Smoothie Pouches,"$3,617.83 ",360,164,164,"$1,928.66 ",216
"Jan 18, 2026 - Jan 24, 2026",Kale Apple Puffs,007-10-2035,Toddler Snack,"$77,290.18 ","17,194","1,706","1,706","$33,536.59 ","8,441"
"Jan 18, 2026 - Jan 24, 2026",Mac & Cheesy Veggie Loops,071-06-0658,BFY Snacks,"$4,986.98 ",922,397,397,"$2,281.23 ",463
"Jan 18, 2026 - Jan 24, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,"$77,582.16 ","9,467","1,559","1,559","$47,219.89 ","6,399"
"Jan 18, 2026 - Jan 24, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,"$47,968.51 ","8,739","1,692","1,692","$13,280.69 ","2,686"
"Jan 18, 2026 - Jan 24, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,"$2,699.00 ",952,189,189,"$1,707.17 ",664
"Jan 18, 2026 - Jan 24, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,"$4,551.08 ",851,389,389,"$2,317.41 ",469
"Jan 18, 2026 - Jan 24, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,"$23,277.77 ","7,797","1,495","1,495","$10,975.55 ","4,242"
"Jan 18, 2026 - Jan 24, 2026",Strawberry Banana Shake 4 Pack ,211-34-0238,Smoothie Pouches,"$40,377.58 ","3,845","1,230","1,230","$17,552.69 ","1,916"
"Jan 18, 2026 - Jan 24, 2026",Strawberry Bananza YoGo,284-10-1821,YOGO,"$3,533.68 ","1,234",303,303,"$2,296.27 ",879
"Jan 18, 2026 - Jan 24, 2026",Strawberry Bananza YoGos – 4 Pack,284-10-4983,YOGO,"$52,276.44 ","5,270","1,357","1,357","$30,807.67 ","3,463"
"Jan 18, 2026 - Jan 24, 2026",Super Chicken Dippers ,270-02-0128,Kids Meals,"$70,153.93 ","8,583","1,610","1,610","$43,229.61 ","5,857"
"Jan 18, 2026 - Jan 24, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,"$4,632.15 ","1,639",404,404,"$3,160.17 ","1,210"
"Jan 18, 2026 - Jan 24, 2026",Tropical Mango Twist YoGo,284-10-0310,YOGO,"$2,135.82 ",762,226,226,"$1,499.44 ",577
"Jan 25, 2026 - Jan 31, 2026",Apple Berry,284-10-4013,YOGO,$3.49 ,1,1,1,$0.00 ,0
"Jan 25, 2026 - Jan 31, 2026",Apple Berry Blast YoGos – 4 Pack,284-10-8661,YOGO,"$35,829.24 ","3,622","1,231","1,231","$21,648.10 ","2,431"
"Jan 25, 2026 - Jan 31, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,"$26,992.28 ","4,952","1,466","1,466","$12,111.98 ","2,451"
"Jan 25, 2026 - Jan 31, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,"$54,422.12 ","12,037","1,696","1,696","$20,616.22 ","5,183"
"Jan 25, 2026 - Jan 31, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,"$21,576.62 ","7,421","1,496","1,496","$12,054.10 ","4,658"
"Jan 25, 2026 - Jan 31, 2026",Berry Banana Blast 4 Pack,211-34-0239,Smoothie Pouches,"$11,234.82 ","1,114",425,425,"$5,937.80 ",661
"Jan 25, 2026 - Jan 31, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,"$32,417.52 ","7,530",844,844,"$19,851.76 ","4,994"
"Jan 25, 2026 - Jan 31, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,"$35,971.05 ","6,541","1,512","1,512","$14,537.28 ","2,941"
"Jan 25, 2026 - Jan 31, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,"$44,111.57 ","5,482","1,344","1,344","$29,366.14 ","3,992"
"Jan 25, 2026 - Jan 31, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,"$33,755.72 ","6,145","1,512","1,512","$13,482.72 ","2,741"
"Jan 25, 2026 - Jan 31, 2026",Green Dream,211-34-0232,Smoothie Pouches,"$16,860.23 ","5,845","1,418","1,418","$10,056.45 ","3,870"
"Jan 25, 2026 - Jan 31, 2026",Green Dream 4 Pack,211-34-0240,Smoothie Pouches,"$2,844.93 ",283,160,160,"$1,380.54 ",155
"Jan 25, 2026 - Jan 31, 2026",Kale Apple Puffs,007-10-2035,Toddler Snack,"$56,568.11 ","12,629","1,568","1,568","$25,190.37 ","6,331"
"Jan 25, 2026 - Jan 31, 2026",Mac & Cheesy Veggie Loops,071-06-0658,BFY Snacks,"$4,085.97 ",758,381,381,"$1,841.03 ",376
"Jan 25, 2026 - Jan 31, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,"$65,597.05 ","7,987","1,562","1,562","$38,717.28 ","5,262"
"Jan 25, 2026 - Jan 31, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,"$38,775.58 ","7,054","1,627","1,627","$10,555.31 ","2,129"
"Jan 25, 2026 - Jan 31, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,"$2,657.31 ",937,190,190,"$1,596.65 ",625
"Jan 25, 2026 - Jan 31, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,"$3,916.73 ",734,374,374,"$1,917.86 ",393
"Jan 25, 2026 - Jan 31, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,"$21,831.03 ","7,267","1,535","1,535","$9,558.64 ","3,696"
"Jan 25, 2026 - Jan 31, 2026",Strawberry Banana Shake 4 Pack ,211-34-0238,Smoothie Pouches,"$31,553.11 ","2,993","1,129","1,129","$13,010.12 ","1,423"
"Jan 25, 2026 - Jan 31, 2026",Strawberry Bananza YoGo,284-10-1821,YOGO,"$2,749.37 ",962,276,276,"$1,766.06 ",678
"Jan 25, 2026 - Jan 31, 2026",Strawberry Bananza YoGos – 4 Pack,284-10-4983,YOGO,"$42,398.51 ","4,255","1,280","1,280","$24,399.76 ","2,741"
"Jan 25, 2026 - Jan 31, 2026",Super Chicken Dippers ,270-02-0128,Kids Meals,"$61,786.56 ","7,558","1,605","1,605","$37,431.16 ","5,092"
"Jan 25, 2026 - Jan 31, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,"$4,457.10 ","1,578",418,418,"$2,887.17 ","1,122"
"Jan 25, 2026 - Jan 31, 2026",Tropical Mango Twist YoGo,284-10-0310,YOGO,"$1,457.81 ",520,168,168,"$1,023.98 ",391
"Feb 1, 2026 - Feb 7, 2026",Apple Berry,284-10-4013,YOGO,,,0,0,,
"Feb 1, 2026 - Feb 7, 2026",Apple Berry Blast YoGos – 4 Pack,284-10-8661,YOGO,"$32,260.36 ","2,757","1,114","1,114","$3,392.77 ",326
"Feb 1, 2026 - Feb 7, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,"$30,210.21 ","5,580","1,522","1,522","$14,691.95 ","2,984"
"Feb 1, 2026 - Feb 7, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,"$66,036.83 ","14,650","1,724","1,724","$26,613.57 ","6,672"
"Feb 1, 2026 - Feb 7, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,"$26,817.59 ","7,856","1,516","1,516","$1,756.43 ",586
"Feb 1, 2026 - Feb 7, 2026",Berry Banana Blast 4 Pack,211-34-0239,Smoothie Pouches,"$11,917.87 ","1,027",420,420,"$1,131.19 ",112
"Feb 1, 2026 - Feb 7, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,"$36,930.13 ","8,597",874,874,"$23,014.37 ","5,788"
"Feb 1, 2026 - Feb 7, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,"$41,649.20 ","7,631","1,573","1,573","$18,653.51 ","3,778"
"Feb 1, 2026 - Feb 7, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,"$67,111.71 ","7,685","1,640","1,640","$66,969.18 ","7,670"
"Feb 1, 2026 - Feb 7, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,"$39,370.43 ","7,192","1,575","1,575","$16,949.96 ","3,439"
"Feb 1, 2026 - Feb 7, 2026",Green Dream,211-34-0232,Smoothie Pouches,"$21,264.57 ","6,233","1,467","1,467","$1,598.14 ",531
"Feb 1, 2026 - Feb 7, 2026",Green Dream 4 Pack,211-34-0240,Smoothie Pouches,"$2,177.44 ",187,116,116,$180.22 ,18
"Feb 1, 2026 - Feb 7, 2026",Kale Apple Puffs,007-10-2035,Toddler Snack,"$71,552.48 ","15,968","1,639","1,639","$32,473.25 ","8,142"
"Feb 1, 2026 - Feb 7, 2026",Mac & Cheesy Veggie Loops,071-06-0658,BFY Snacks,"$4,033.85 ",837,390,390,"$3,961.32 ",824
"Feb 1, 2026 - Feb 7, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,"$105,044.85 ","12,052","1,741","1,741","$104,804.26 ","12,026"
"Feb 1, 2026 - Feb 7, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,"$47,388.91 ","8,673","1,675","1,675","$14,169.86 ","2,874"
"Feb 1, 2026 - Feb 7, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,"$2,906.54 ",861,182,182,$173.52 ,59
"Feb 1, 2026 - Feb 7, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,"$4,244.40 ",879,403,403,"$4,134.25 ",860
"Feb 1, 2026 - Feb 7, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,"$27,578.74 ","8,065","1,527","1,527","$1,624.14 ",540
"Feb 1, 2026 - Feb 7, 2026",Strawberry Banana Shake 4 Pack ,211-34-0238,Smoothie Pouches,"$35,886.39 ","3,088","1,167","1,167","$4,142.78 ",404
"Feb 1, 2026 - Feb 7, 2026",Strawberry Bananza YoGo,284-10-1821,YOGO,"$2,276.42 ",665,245,245,$154.15 ,51
"Feb 1, 2026 - Feb 7, 2026",Strawberry Bananza YoGos – 4 Pack,284-10-4983,YOGO,"$32,556.65 ","2,778","1,098","1,098","$3,099.21 ",300
"Feb 1, 2026 - Feb 7, 2026",Super Chicken Dippers ,270-02-0128,Kids Meals,"$82,370.56 ","9,456","1,740","1,740","$82,119.14 ","9,428"
"Feb 1, 2026 - Feb 7, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,"$5,456.97 ","1,605",409,409,$451.00 ,150
"Feb 1, 2026 - Feb 7, 2026",Tropical Mango Twist YoGo,284-10-0310,YOGO,"$1,178.49 ",343,131,131,$63.59 ,21
"Feb 8, 2026 - Feb 14, 2026",Apple Berry,284-10-4013,YOGO,,,0,0,,
"Feb 8, 2026 - Feb 14, 2026",Apple Berry Blast YoGos – 4 Pack,284-10-8661,YOGO,"$30,322.42 ","2,564","1,092","1,092","$1,133.51 ",108
"Feb 8, 2026 - Feb 14, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,"$28,669.33 ","5,256","1,471","1,471","$13,255.90 ","2,679"
"Feb 8, 2026 - Feb 14, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,"$83,139.09 ","18,240","1,785","1,785","$29,709.96 ","7,456"
"Feb 8, 2026 - Feb 14, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,"$29,825.66 ","8,643","1,550","1,550",$787.92 ,250
"Feb 8, 2026 - Feb 14, 2026",Berry Banana Blast 4 Pack,211-34-0239,Smoothie Pouches,"$12,258.66 ","1,042",425,425,$520.72 ,50
"Feb 8, 2026 - Feb 14, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,"$40,968.40 ","9,538",876,876,"$25,611.26 ","6,441"
"Feb 8, 2026 - Feb 14, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,"$41,524.76 ","7,553","1,594","1,594","$17,293.80 ","3,493"
"Feb 8, 2026 - Feb 14, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,"$75,745.40 ","8,573","1,708","1,708","$75,756.10 ","8,574"
"Feb 8, 2026 - Feb 14, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,"$36,963.84 ","6,695","1,537","1,537","$14,589.43 ","2,948"
"Feb 8, 2026 - Feb 14, 2026",Green Dream,211-34-0232,Smoothie Pouches,"$22,562.20 ","6,552","1,460","1,460",$710.16 ,227
"Feb 8, 2026 - Feb 14, 2026",Green Dream 4 Pack,211-34-0240,Smoothie Pouches,"$2,428.53 ",206,121,121,$94.44 ,8
"Feb 8, 2026 - Feb 14, 2026",Kale Apple Puffs,007-10-2035,Toddler Snack,"$85,180.68 ","18,943","1,767","1,767","$37,073.72 ","9,295"
"Feb 8, 2026 - Feb 14, 2026",Mac & Cheesy Veggie Loops,071-06-0658,BFY Snacks,"$3,976.56 ",805,385,385,"$3,906.52 ",794
"Feb 8, 2026 - Feb 14, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,"$119,431.83 ","13,528","1,774","1,774","$119,435.35 ","13,528"
"Feb 8, 2026 - Feb 14, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,"$45,653.06 ","8,273","1,656","1,656","$11,864.61 ","2,389"
"Feb 8, 2026 - Feb 14, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,"$2,218.64 ",657,169,169,$90.13 ,29
"Feb 8, 2026 - Feb 14, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,"$3,724.66 ",757,383,383,"$3,684.98 ",750
"Feb 8, 2026 - Feb 14, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,"$28,216.71 ","8,196","1,538","1,538",$707.02 ,227
"Feb 8, 2026 - Feb 14, 2026",Strawberry Banana Shake 4 Pack ,211-34-0238,Smoothie Pouches,"$37,345.65 ","3,178","1,194","1,194","$1,614.13 ",153
"Feb 8, 2026 - Feb 14, 2026",Strawberry Bananza YoGo,284-10-1821,YOGO,"$2,150.93 ",628,234,234,$138.21 ,45
"Feb 8, 2026 - Feb 14, 2026",Strawberry Bananza YoGos – 4 Pack,284-10-4983,YOGO,"$36,308.95 ","3,070","1,142","1,142","$1,507.00 ",141
"Feb 8, 2026 - Feb 14, 2026",Super Chicken Dippers ,270-02-0128,Kids Meals,"$83,865.77 ","9,511","1,774","1,774","$83,878.51 ","9,512"
"Feb 8, 2026 - Feb 14, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,"$4,562.19 ","1,328",372,372,$152.11 ,50
"Feb 8, 2026 - Feb 14, 2026",Tropical Mango Twist YoGo,284-10-0310,YOGO,"$1,577.01 ",458,172,172,$59.88 ,19
"Feb 15, 2026 - Feb 21, 2026",Apple Berry,284-10-4013,YOGO,$6.98 ,2,1,1,$0.00 ,0
"Feb 15, 2026 - Feb 21, 2026",Apple Berry Blast YoGos – 4 Pack,284-10-8661,YOGO,"$28,674.71 ","2,865","1,100","1,100","$28,783.10 ","2,874"
"Feb 15, 2026 - Feb 21, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,"$28,268.96 ","5,213","1,464","1,464","$13,731.34 ","2,778"
"Feb 15, 2026 - Feb 21, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,"$78,106.64 ","17,322","1,770","1,770","$32,852.27 ","8,257"
"Feb 15, 2026 - Feb 21, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,"$34,651.60 ","11,843","1,607","1,607","$34,421.05 ","11,774"
"Feb 15, 2026 - Feb 21, 2026",Berry Banana Blast 4 Pack,211-34-0239,Smoothie Pouches,"$13,947.09 ","1,390",486,486,"$13,819.65 ","1,379"
"Feb 15, 2026 - Feb 21, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,"$42,356.88 ","10,055",891,891,"$30,095.91 ","7,584"
"Feb 15, 2026 - Feb 21, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,"$40,868.15 ","7,442","1,596","1,596","$17,102.41 ","3,455"
"Feb 15, 2026 - Feb 21, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,"$81,719.05 ","9,228","1,710","1,710","$81,737.86 ","9,229"
"Feb 15, 2026 - Feb 21, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,"$36,176.33 ","6,570","1,541","1,541","$14,739.48 ","2,976"
"Feb 15, 2026 - Feb 21, 2026",Green Dream,211-34-0232,Smoothie Pouches,"$27,324.94 ","9,342","1,589","1,589","$27,152.63 ","9,291"
"Feb 15, 2026 - Feb 21, 2026",Green Dream 4 Pack,211-34-0240,Smoothie Pouches,"$2,886.86 ",288,150,150,"$2,852.63 ",285
"Feb 15, 2026 - Feb 21, 2026",Kale Apple Puffs,007-10-2035,Toddler Snack,"$87,042.71 ","19,505","1,769","1,769","$40,806.36 ","10,244"
"Feb 15, 2026 - Feb 21, 2026","Little Spoon Mango, Blueberry, Zucchini, Banana Fruit + Veggie Minis - 1oz",007-10-3137,Toddler Snack,,,0,0,,
"Feb 15, 2026 - Feb 21, 2026",Little Spoon Stellar Puffs - Banana Cinnamon,007-10-5166,Toddler Snack,,,0,0,,
"Feb 15, 2026 - Feb 21, 2026",Little Spoon Stellar Puffs - White Cheddar,007-10-6435,Toddler Snack,,,0,0,,
"Feb 15, 2026 - Feb 21, 2026","Little Spoon Strawberry, Banana, Butternut Squash Fruit + Veggie Minis - 1oz",007-10-2732,Toddler Snack,,,0,0,,
"Feb 15, 2026 - Feb 21, 2026",Mac & Cheesy Veggie Loops,071-06-0658,BFY Snacks,"$3,716.08 ",632,363,363,$157.86 ,28
"Feb 15, 2026 - Feb 21, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,"$124,653.15 ","14,094","1,781","1,781","$124,677.05 ","14,095"
"Feb 15, 2026 - Feb 21, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,"$49,121.24 ","8,965","1,681","1,681","$14,854.83 ","2,987"
"Feb 15, 2026 - Feb 21, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,"$2,211.88 ",762,150,150,"$2,202.80 ",758
"Feb 15, 2026 - Feb 21, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,"$3,667.73 ",623,359,359,$178.98 ,32
"Feb 15, 2026 - Feb 21, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,"$31,723.75 ","10,837","1,596","1,596","$31,341.89 ","10,728"
"Feb 15, 2026 - Feb 21, 2026",Strawberry Banana Shake 4 Pack ,211-34-0238,Smoothie Pouches,"$40,922.44 ","4,072","1,282","1,282","$40,495.35 ","4,037"
"Feb 15, 2026 - Feb 21, 2026",Strawberry Bananza YoGo,284-10-1821,YOGO,"$3,775.34 ","1,288",364,364,"$3,778.30 ","1,289"
"Feb 15, 2026 - Feb 21, 2026",Strawberry Bananza YoGos – 4 Pack,284-10-4983,YOGO,"$44,537.93 ","4,445","1,313","1,313","$44,623.18 ","4,452"
"Feb 15, 2026 - Feb 21, 2026",Super Chicken Dippers ,270-02-0128,Kids Meals,"$84,836.22 ","9,592","1,755","1,755","$84,848.00 ","9,593"
"Feb 15, 2026 - Feb 21, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,"$6,076.79 ","2,078",413,413,"$5,916.95 ","2,032"
"Feb 15, 2026 - Feb 21, 2026",Tropical Mango Twist YoGo,284-10-0310,YOGO,"$4,471.91 ","1,528",360,360,"$4,468.42 ","1,527"
"Feb 22, 2026 - Feb 28, 2026",Apple Berry,284-10-4013,YOGO,,,0,0,,
"Feb 22, 2026 - Feb 28, 2026",Apple Berry Blast YoGos – 4 Pack,284-10-8661,YOGO,"$20,766.45 ","1,774",847,847,"$1,468.14 ",149
"Feb 22, 2026 - Feb 28, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,"$28,665.97 ","5,339","1,463","1,463","$14,676.95 ","2,996"
"Feb 22, 2026 - Feb 28, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,"$79,219.32 ","17,740","1,772","1,772","$34,813.38 ","8,830"
"Feb 22, 2026 - Feb 28, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,"$27,553.22 ","8,035","1,515","1,515","$1,004.35 ",341
"Feb 22, 2026 - Feb 28, 2026",Berry Banana Blast 4 Pack,211-34-0239,Smoothie Pouches,"$13,385.58 ","1,140",431,431,$563.56 ,55
"Feb 22, 2026 - Feb 28, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,"$43,993.26 ","10,533",893,893,"$31,676.22 ","8,053"
"Feb 22, 2026 - Feb 28, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,"$43,036.89 ","7,942","1,618","1,618","$19,908.76 ","4,061"
"Feb 22, 2026 - Feb 28, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,"$81,243.70 ","9,232","1,726","1,726","$81,255.22 ","9,233"
"Feb 22, 2026 - Feb 28, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,"$38,073.58 ","6,980","1,562","1,562","$16,190.50 ","3,307"
"Feb 22, 2026 - Feb 28, 2026",Green Dream,211-34-0232,Smoothie Pouches,"$21,304.55 ","6,209","1,451","1,451",$877.47 ,294
"Feb 22, 2026 - Feb 28, 2026",Green Dream 4 Pack,211-34-0240,Smoothie Pouches,"$2,617.66 ",222,127,127,$89.78 ,9
"Feb 22, 2026 - Feb 28, 2026",Kale Apple Puffs,007-10-2035,Toddler Snack,"$92,874.11 ","20,985","1,755","1,755","$44,497.81 ","11,282"
"Feb 22, 2026 - Feb 28, 2026","Little Spoon Mango, Blueberry, Zucchini, Banana Fruit + Veggie Minis - 1oz",007-10-3137,Toddler Snack,,,0,0,,
"Feb 22, 2026 - Feb 28, 2026",Little Spoon Stellar Puffs - Banana Cinnamon,007-10-5166,Toddler Snack,,,0,0,,
"Feb 22, 2026 - Feb 28, 2026",Little Spoon Stellar Puffs - White Cheddar,007-10-6435,Toddler Snack,,,0,0,,
"Feb 22, 2026 - Feb 28, 2026","Little Spoon Strawberry, Banana, Butternut Squash Fruit + Veggie Minis - 1oz",007-10-2732,Toddler Snack,,,0,0,,
"Feb 22, 2026 - Feb 28, 2026",Mac & Cheesy Veggie Loops,071-06-0658,BFY Snacks,"$4,026.65 ",751,375,375,"$1,852.13 ",381
